visit_id,user_id,restaurant_id,rating_given,visit_date
97444,4056,35,2.6,2023-08-17
97445,91340,318,2.0,2024-03-03
97446,76534,474,3.6,2021-06-25
97447,3774,743,4.9,2022-03-19
97448,78265,356,3.7,2023-05-05
97449,95308,144,3.7,2024-10-22
97450,71293,807,1.9,2022-02-15
97451,26128,299,1.6,2023-01-24
97452,16791,207,4.3,2022-10-13
97453,93318,418,4.1,2022-12-28
97454,48082,396,1.1,2020-12-28
97455,29250,338,4.1,2020-09-03
97456,92470,433,2.4,2024-05-25
97457,54425,268,1.8,2024-08-09
97458,65180,318,4.6,2025-04-02
97459,25218,674,1.5,2022-10-21
97460,65328,28,3.1,2024-10-09
97461,88129,562,4.8,2024-10-06
97462,10630,397,2.0,2022-05-03
97463,85336,455,4.1,2024-02-24
97464,16792,448,4.1,2021-04-27
97465,56736,333,1.4,2024-05-28
97466,25093,34,1.2,2023-04-20
97467,59479,668,4.3,2020-08-30
97468,89069,225,4.8,2020-09-16
97469,47399,340,3.6,2021-09-10
97470,75087,323,3.7,2023-03-03
97471,17529,633,4.3,2021-10-07
97472,69583,886,2.0,2024-07-09
97473,15824,12,4.9,2023-02-24
97474,26174,416,2.2,2022-01-28
97475,91080,386,3.3,2023-09-01
97476,78859,426,2.8,2024-04-09
97477,65666,785,5.0,2021-07-31
97478,13453,719,3.9,2023-12-09
97479,62880,532,2.3,2021-09-12
97480,85822,810,3.9,2025-01-16
97481,32611,377,4.6,2021-04-29
97482,24706,260,4.4,2025-04-02
97483,50687,205,3.8,2022-10-29
97484,56790,975,2.8,2025-06-08
97485,33648,556,3.5,2023-03-22
97486,93744,393,2.9,2021-08-29
97487,99486,957,2.2,2023-01-26
97488,50728,723,2.2,2022-03-18
97489,70103,682,1.5,2022-09-11
97490,54735,883,4.4,2025-05-11
97491,49251,678,3.4,2023-12-08
97492,6023,473,2.7,2022-07-04
97493,7490,129,2.3,2020-12-27
97494,57515,483,3.1,2024-01-01
97495,99970,85,2.9,2021-03-19
97496,47591,62,4.2,2020-11-05
97497,68308,627,2.4,2023-11-29
97498,45264,220,3.3,2023-02-13
97499,28139,74,1.8,2025-06-07
97500,85778,853,3.8,2023-05-06
97501,22777,448,2.7,2023-03-11
97502,99035,342,2.7,2022-10-14
97503,9518,319,3.4,2023-07-09
97504,24739,288,3.9,2024-04-17
97505,83675,419,1.7,2022-12-05
97506,73529,144,5.0,2024-06-27
97507,96291,122,4.1,2020-11-26
97508,42565,924,1.0,2023-05-07
97509,99869,42,3.6,2025-04-07
97510,19631,247,1.3,2021-11-14
97511,34386,350,4.5,2024-11-02
97512,17230,626,4.3,2024-01-25
97513,91030,133,4.8,2024-12-27
97514,71661,755,4.1,2025-02-12
97515,28473,335,1.9,2022-06-06
97516,49622,299,3.4,2023-05-28
97517,31170,552,3.2,2024-04-23
97518,67205,490,1.9,2025-04-19
97519,6926,807,4.6,2023-08-30
97520,23383,526,2.8,2021-10-31
97521,96180,379,1.7,2024-12-23
97522,40122,167,2.7,2021-12-09
97523,41823,35,1.3,2020-09-05
97524,21183,618,4.0,2020-09-15
97525,42828,849,1.6,2024-06-28
97526,95907,270,4.7,2021-08-12
97527,78043,345,3.7,2021-05-15
97528,84888,363,3.1,2021-12-20
97529,66481,85,2.8,2023-10-16
97530,66359,598,1.2,2022-05-21
97531,25181,593,2.9,2023-06-20
97532,5109,58,4.3,2022-01-26
97533,28448,241,1.6,2022-05-20
97534,52359,223,4.4,2024-07-30
97535,97240,714,2.3,2024-05-27
97536,611,52,3.5,2023-10-07
97537,30711,21,4.4,2021-06-21
97538,26932,441,3.3,2021-08-25
97539,48504,705,4.1,2022-03-23
97540,72132,317,3.0,2023-03-29
97541,95737,586,3.9,2023-02-08
97542,21708,656,1.6,2022-06-18
97543,98352,437,2.5,2023-02-01
97544,36394,218,1.7,2022-12-08
97545,93223,991,3.5,2024-04-02
97546,48210,406,2.8,2022-08-06
97547,60635,341,4.3,2020-09-27
97548,56820,15,4.2,2021-10-21
97549,69771,760,1.2,2023-03-29
97550,5705,634,3.8,2023-12-31
97551,55510,987,4.1,2024-08-16
97552,4761,186,4.7,2024-01-02
97553,57529,197,2.5,2024-08-12
97554,35612,575,2.9,2023-07-08
97555,89141,581,3.3,2024-10-05
97556,39675,581,1.3,2025-01-23
97557,38867,846,4.1,2022-04-13
97558,6426,819,4.0,2021-10-19
97559,86111,864,3.7,2023-04-24
97560,70314,556,4.5,2025-05-08
97561,90223,458,1.5,2022-03-27
97562,68249,736,3.2,2021-05-05
97563,78922,406,4.6,2021-08-22
97564,35946,923,1.9,2021-01-10
97565,28628,295,1.3,2021-11-04
97566,5943,755,2.4,2021-02-13
97567,21815,918,1.4,2020-10-28
97568,13452,676,3.4,2024-01-27
97569,3121,354,4.4,2025-06-14
97570,21812,226,2.0,2023-05-30
97571,63714,430,3.7,2021-04-22
97572,61905,682,4.3,2025-03-25
97573,17099,449,3.6,2021-08-22
97574,33049,566,1.9,2023-06-07
97575,32424,458,4.7,2024-10-24
97576,78507,514,1.6,2025-06-14
97577,41473,754,4.1,2021-01-11
97578,36542,193,3.9,2022-08-14
97579,14208,695,2.5,2024-05-04
97580,22808,856,2.9,2021-11-05
97581,38228,46,4.9,2023-06-09
97582,83729,23,2.5,2023-10-15
97583,57965,879,2.8,2022-01-29
97584,88579,555,1.3,2025-05-26
97585,13548,129,1.8,2023-07-05
97586,67520,268,4.6,2021-04-09
97587,54675,62,2.1,2024-12-11
97588,65053,751,4.3,2021-04-25
97589,62065,32,1.6,2021-08-16
97590,67000,775,4.3,2020-09-17
97591,75193,618,2.4,2022-05-13
97592,17272,534,4.3,2023-10-22
97593,29523,69,2.6,2025-03-18
97594,18965,950,4.7,2025-03-24
97595,14554,414,2.3,2020-12-29
97596,59585,292,1.8,2023-12-18
97597,1925,689,3.4,2020-12-22
97598,70104,134,2.0,2021-11-23
97599,73715,269,2.1,2025-02-12
97600,53950,314,3.4,2023-07-31
97601,56571,384,1.5,2024-07-31
97602,26113,811,2.7,2023-12-27
97603,23666,299,3.6,2022-08-13
97604,67325,714,3.7,2024-11-19
97605,86605,712,1.5,2022-03-11
97606,94927,866,4.7,2020-08-07
97607,18908,669,3.1,2021-09-20
97608,12002,962,4.2,2024-09-16
97609,51825,494,4.9,2021-04-17
97610,79276,996,4.6,2022-06-20
97611,92942,560,2.1,2022-03-29
97612,63447,575,5.0,2025-03-10
97613,49180,763,2.8,2022-12-27
97614,35165,864,4.3,2024-02-24
97615,79412,718,2.2,2020-12-10
97616,83639,263,4.5,2023-04-03
97617,70722,927,1.9,2020-09-14
97618,88864,360,1.4,2025-04-11
97619,59930,903,1.6,2023-12-22
97620,70898,712,4.9,2021-02-21
97621,14523,920,2.9,2024-12-25
97622,81704,265,4.2,2020-12-10
97623,43482,14,2.8,2024-12-24
97624,87746,195,4.0,2023-09-20
97625,11553,335,3.4,2022-08-24
97626,12342,684,3.9,2025-02-25
97627,64920,684,2.9,2021-04-24
97628,71590,397,2.8,2021-10-10
97629,93299,64,1.9,2020-12-28
97630,53920,954,4.2,2021-01-25
97631,63281,617,4.8,2025-05-21
97632,30842,808,3.0,2021-02-08
97633,7873,973,2.5,2021-01-28
97634,66238,66,3.4,2024-08-27
97635,493,457,4.2,2022-07-05
97636,10967,621,4.9,2023-03-14
97637,79964,959,3.9,2021-10-24
97638,48119,781,3.8,2025-01-25
97639,80957,992,1.8,2020-11-15
97640,95184,755,1.5,2023-07-14
97641,71820,278,4.4,2025-02-19
97642,96361,889,1.4,2023-07-08
97643,94058,580,3.3,2021-08-24
97644,15527,412,2.1,2023-09-09
97645,63736,621,1.1,2021-03-10
97646,84856,728,1.1,2024-11-09
97647,42954,933,2.6,2020-12-29
97648,47150,287,4.9,2020-12-06
97649,1646,575,2.4,2023-06-05
97650,8676,644,4.4,2021-03-12
97651,45477,877,1.7,2021-07-24
97652,31535,773,2.3,2020-11-29
97653,71770,308,4.6,2020-11-20
97654,81777,862,3.1,2024-02-18
97655,20842,129,5.0,2023-06-21
97656,84462,228,1.6,2025-01-05
97657,55514,627,2.4,2023-07-22
97658,20529,523,2.6,2021-11-24
97659,25066,406,3.2,2022-03-02
97660,26593,524,2.4,2024-02-13
97661,56608,250,3.3,2023-07-30
97662,68385,974,1.7,2022-10-04
97663,4779,237,4.0,2023-03-20
97664,44501,221,4.0,2020-10-03
97665,52863,388,1.4,2023-10-13
97666,82413,393,1.5,2022-10-28
97667,98833,472,4.3,2025-02-04
97668,29731,684,3.6,2023-10-12
97669,651,742,1.4,2020-11-19
97670,69032,398,4.3,2023-08-28
97671,49410,571,1.3,2023-10-21
97672,25973,951,1.0,2024-03-06
97673,64477,513,4.4,2024-09-18
97674,12290,972,1.9,2023-03-10
97675,25120,360,2.5,2021-12-03
97676,29028,954,2.7,2021-08-09
97677,89529,752,3.2,2021-09-16
97678,66249,295,3.4,2024-05-03
97679,69059,861,1.3,2020-12-22
97680,56902,744,1.3,2020-08-12
97681,89034,873,4.7,2021-07-28
97682,95766,343,2.2,2020-11-18
97683,78065,304,3.0,2023-09-13
97684,93892,523,3.9,2022-01-29
97685,83318,402,1.7,2023-12-13
97686,85092,383,1.3,2024-01-20
97687,3452,252,4.8,2023-05-21
97688,53583,132,2.3,2021-01-23
97689,9495,477,4.9,2022-10-05
97690,66887,915,4.6,2022-05-31
97691,55861,647,3.8,2020-10-21
97692,42549,756,1.5,2020-11-19
97693,89271,343,2.2,2025-07-13
97694,78707,717,1.9,2021-06-17
97695,28036,53,1.6,2024-05-21
97696,41823,369,3.5,2024-09-17
97697,37076,390,2.6,2021-02-24
97698,22053,153,1.9,2024-03-20
97699,85195,357,3.8,2020-07-19
97700,44924,957,1.7,2024-06-05
97701,64620,31,4.9,2024-05-07
97702,60491,12,4.9,2023-09-05
97703,23501,172,4.4,2021-05-10
97704,88887,508,3.4,2022-05-18
97705,17053,117,2.3,2021-06-29
97706,56256,303,4.2,2025-07-02
97707,64275,759,1.8,2022-06-20
97708,99596,693,2.5,2022-06-16
97709,5612,914,2.8,2024-10-30
97710,84329,204,3.6,2023-04-27
97711,5237,844,2.7,2021-09-27
97712,55927,918,2.1,2023-06-02
97713,38213,414,2.3,2023-05-19
97714,85837,297,3.2,2021-08-01
97715,54598,421,3.0,2025-07-13
97716,80116,489,3.9,2022-12-17
97717,80784,630,2.4,2022-06-06
97718,39756,971,3.3,2024-11-27
97719,85725,40,1.1,2021-08-18
97720,1199,430,3.7,2022-11-07
97721,42359,463,3.7,2023-03-06
97722,52317,549,1.6,2023-04-18
97723,38191,517,4.7,2022-01-03
97724,89697,372,1.2,2024-12-17
97725,30536,114,2.1,2023-02-17
97726,66139,153,4.6,2021-12-29
97727,91300,39,1.5,2025-05-12
97728,16588,188,1.3,2023-02-28
97729,170,373,2.0,2023-10-13
97730,39491,604,2.6,2025-05-31
97731,1118,1000,2.7,2021-06-20
97732,70950,929,1.0,2024-06-17
97733,81269,971,2.7,2022-07-14
97734,43473,417,3.1,2024-01-19
97735,23137,639,1.0,2022-07-27
97736,35588,903,4.6,2023-07-14
97737,79545,867,4.9,2021-01-25
97738,64708,13,4.4,2025-01-11
97739,52702,753,3.9,2020-10-20
97740,30827,91,2.1,2024-12-25
97741,20799,496,1.4,2024-10-26
97742,68381,67,2.2,2021-11-12
97743,8649,668,4.1,2021-01-02
97744,83531,337,3.4,2023-09-21
97745,40985,705,2.0,2025-01-29
97746,74621,964,3.1,2020-10-25
97747,32053,309,1.9,2022-09-08
97748,21770,314,4.7,2025-03-09
97749,90497,325,1.7,2022-06-20
97750,92800,599,3.9,2022-08-02
97751,17300,877,1.5,2025-01-09
97752,77523,401,3.4,2020-09-06
97753,92993,473,3.0,2021-05-24
97754,28308,624,2.2,2022-12-07
97755,47264,730,2.4,2022-07-28
97756,61270,887,2.0,2021-12-12
97757,22234,449,1.4,2022-02-09
97758,59679,254,2.8,2021-12-24
97759,34336,784,1.8,2024-07-22
97760,37427,944,4.2,2022-09-17
97761,4735,915,4.7,2021-08-28
97762,78884,273,4.0,2021-09-16
97763,88089,277,2.9,2024-06-10
97764,21393,668,2.7,2024-05-05
97765,53769,780,3.2,2021-05-11
97766,66191,627,3.6,2023-03-22
97767,78239,842,3.0,2021-03-30
97768,98877,700,1.5,2023-01-28
97769,72744,525,4.7,2025-05-14
97770,90850,840,4.1,2025-04-16
97771,13236,79,1.5,2025-02-08
97772,33412,465,4.7,2022-01-13
97773,82831,548,1.4,2024-06-06
97774,24466,608,4.1,2023-10-24
97775,56872,853,1.9,2020-12-08
97776,57265,351,2.6,2023-02-04
97777,86241,460,1.4,2025-05-04
97778,14535,387,3.1,2022-07-21
97779,90727,931,3.8,2022-06-10
97780,57289,772,2.9,2021-06-08
97781,64593,582,1.4,2022-01-15
97782,89990,437,2.1,2025-07-06
97783,97063,122,4.4,2021-10-21
97784,55747,59,3.2,2020-11-24
97785,74634,337,3.9,2024-03-19
97786,56466,524,1.3,2025-05-18
97787,42114,422,3.9,2024-01-21
97788,96769,738,1.7,2025-04-07
97789,94990,752,4.9,2025-06-30
97790,77310,147,1.6,2023-09-25
97791,98851,64,1.5,2022-01-03
97792,70209,598,2.5,2023-12-08
97793,11993,764,3.2,2024-10-30
97794,13872,546,3.2,2025-06-29
97795,62719,261,4.5,2023-11-13
97796,15704,642,2.8,2024-08-10
97797,50609,273,4.7,2021-03-17
97798,9724,182,4.7,2025-07-01
97799,33064,530,1.1,2022-07-22
97800,32210,271,2.6,2023-05-27
97801,37781,83,3.7,2022-03-28
97802,51096,662,1.5,2022-08-26
97803,69832,15,1.9,2023-12-25
97804,12289,131,2.5,2023-04-04
97805,26822,474,3.4,2021-12-09
97806,67994,299,3.0,2025-07-09
97807,79063,637,4.2,2024-06-23
97808,39339,499,3.4,2024-03-01
97809,13102,612,2.6,2022-10-24
97810,73540,962,1.3,2020-12-14
97811,47721,472,3.4,2025-04-09
97812,78607,669,4.9,2022-05-06
97813,65851,528,3.2,2022-09-22
97814,77048,776,2.2,2025-03-12
97815,18516,595,1.3,2021-10-04
97816,55953,853,4.1,2022-10-10
97817,11439,137,4.5,2022-07-08
97818,55456,937,3.5,2024-10-02
97819,47948,506,1.9,2024-07-25
97820,18630,125,4.0,2021-05-18
97821,75202,176,3.1,2022-01-07
97822,93017,409,2.6,2021-03-31
97823,2572,206,2.3,2021-05-02
97824,58664,64,1.8,2020-09-27
97825,54390,720,3.6,2023-08-28
97826,44954,729,2.1,2021-06-15
97827,72807,707,1.4,2021-09-19
97828,56163,657,2.4,2024-08-02
97829,89491,926,2.4,2025-06-17
97830,89626,126,1.8,2021-02-25
97831,95314,333,1.7,2021-12-16
97832,5152,894,2.7,2021-04-19
97833,60984,717,4.1,2024-07-18
97834,64562,45,1.4,2025-02-15
97835,56982,816,1.8,2021-04-22
97836,95526,307,1.4,2022-07-05
97837,35239,176,2.2,2024-01-29
97838,28783,95,2.7,2024-07-03
97839,95294,377,2.5,2021-05-25
97840,87592,203,2.4,2021-07-10
97841,68571,651,2.1,2025-01-08
97842,38203,162,1.5,2023-10-29
97843,16925,903,1.3,2024-10-03
97844,29297,799,4.7,2022-01-18
97845,69843,523,4.3,2020-09-11
97846,23704,226,3.1,2023-09-15
97847,29616,628,4.1,2023-07-02
97848,79197,289,1.6,2021-10-09
97849,5691,292,1.6,2021-04-07
97850,24507,837,1.2,2022-07-26
97851,38232,613,3.3,2024-12-21
97852,52635,327,2.3,2024-03-30
97853,48896,154,4.4,2020-11-25
97854,34639,360,4.6,2022-02-09
97855,17593,318,1.7,2021-07-03
97856,58563,931,3.6,2022-03-07
97857,79233,437,3.2,2021-08-17
97858,22287,336,2.1,2021-08-24
97859,71811,321,3.8,2023-10-02
97860,88598,671,1.3,2023-11-16
97861,7365,440,4.4,2022-09-18
97862,18795,560,3.3,2022-04-08
97863,9273,382,1.3,2023-10-07
97864,28027,804,3.4,2025-06-08
97865,6038,396,3.9,2024-03-26
97866,76982,341,4.0,2022-08-02
97867,99860,824,2.0,2024-10-19
97868,55866,304,1.9,2023-11-23
97869,71405,722,1.8,2024-04-20
97870,29137,184,3.2,2022-02-16
97871,79716,183,3.1,2023-04-29
97872,25640,74,2.4,2024-07-18
97873,54082,826,3.4,2022-12-02
97874,61974,921,2.4,2023-08-14
97875,95190,732,1.9,2024-08-08
97876,53550,946,2.6,2020-12-20
97877,21502,476,3.5,2023-04-22
97878,34340,924,2.7,2023-09-26
97879,43653,837,4.2,2024-05-20
97880,19745,451,4.5,2020-10-02
97881,43444,532,4.3,2024-08-12
97882,79828,515,2.2,2022-03-02
97883,2043,493,2.7,2025-07-15
97884,35214,567,3.3,2023-09-30
97885,93883,158,3.0,2021-12-13
97886,84225,979,1.1,2021-04-26
97887,38123,398,4.5,2020-07-22
97888,13878,520,1.0,2021-07-02
97889,36997,689,1.8,2022-04-15
97890,73403,812,4.2,2025-03-10
97891,36459,118,3.6,2021-12-15
97892,76587,209,3.3,2021-02-07
97893,45982,426,4.1,2022-06-10
97894,11703,412,4.4,2022-12-15
97895,97644,887,1.4,2023-12-05
97896,10115,306,4.3,2021-05-24
97897,98323,189,4.7,2021-08-02
97898,95358,29,3.1,2021-06-23
97899,89514,888,3.8,2022-10-22
97900,39415,20,2.4,2023-03-25
97901,29108,628,3.7,2024-11-17
97902,31745,589,1.2,2021-10-14
97903,97028,333,1.2,2020-12-02
97904,64094,206,2.1,2020-08-24
97905,95493,337,2.3,2023-08-07
97906,3162,327,2.0,2024-06-14
97907,87260,289,2.3,2023-06-09
97908,83806,14,2.2,2020-11-04
97909,99966,258,1.3,2021-05-21
97910,48335,222,2.0,2023-10-21
97911,56874,334,4.6,2024-05-03
97912,30230,325,1.5,2025-02-17
97913,94730,248,2.2,2023-12-04
97914,10010,845,2.4,2024-12-26
97915,13586,348,2.6,2023-03-13
97916,28430,301,1.2,2022-11-16
97917,83149,481,2.2,2021-11-11
97918,58442,803,3.3,2022-11-02
97919,21776,414,2.4,2021-11-03
97920,58289,383,1.4,2023-10-24
97921,76849,229,2.6,2023-08-29
97922,93781,121,1.4,2021-07-18
97923,61282,355,2.4,2023-06-02
97924,58234,695,1.5,2020-10-20
97925,63967,513,1.2,2021-04-20
97926,21748,4,1.5,2024-12-21
97927,82371,115,2.8,2024-07-23
97928,46237,865,2.7,2024-02-13
97929,23535,846,4.8,2024-06-21
97930,23486,149,2.2,2023-09-06
97931,17170,847,2.3,2020-12-13
97932,57104,740,2.9,2025-01-31
97933,73959,709,3.8,2025-03-16
97934,79623,159,1.3,2021-01-03
97935,89624,413,1.8,2023-05-12
97936,33758,370,1.2,2024-09-28
97937,1849,477,3.4,2022-12-04
97938,87104,648,1.2,2021-08-06
97939,68680,264,3.6,2023-02-10
97940,15136,30,1.7,2024-08-27
97941,8899,890,4.5,2020-08-18
97942,62566,394,2.7,2023-11-23
97943,56611,793,4.1,2024-07-08
97944,71866,853,4.4,2020-08-14
97945,59845,249,3.8,2022-05-29
97946,76650,393,1.8,2022-11-13
97947,36322,505,4.7,2024-07-28
97948,58808,376,3.1,2021-11-04
97949,68332,293,4.6,2020-10-09
97950,60087,48,4.0,2023-08-02
97951,60509,831,1.3,2021-12-18
97952,43163,505,4.5,2023-08-10
97953,34570,566,3.2,2025-04-17
97954,54323,561,4.5,2025-03-17
97955,52451,990,4.2,2022-10-25
97956,7226,666,3.8,2022-08-23
97957,41915,368,4.5,2021-12-03
97958,99484,202,3.1,2022-08-11
97959,97879,883,4.2,2021-06-21
97960,77485,329,4.4,2024-03-09
97961,7739,659,1.7,2024-11-16
97962,50809,645,2.6,2021-03-19
97963,23181,169,3.9,2020-07-19
97964,24684,416,2.7,2022-11-02
97965,16775,50,3.7,2024-02-26
97966,92750,767,1.6,2024-01-12
97967,40135,429,4.8,2023-10-13
97968,32278,419,1.8,2024-07-19
97969,95439,891,4.9,2023-02-16
97970,9071,376,2.5,2021-01-12
97971,78444,418,4.4,2021-11-12
97972,87159,812,4.6,2021-05-05
97973,67674,862,4.4,2023-09-14
97974,79001,318,4.7,2023-02-09
97975,31648,308,1.2,2021-04-06
97976,50249,760,4.5,2024-01-17
97977,41190,271,4.8,2022-01-04
97978,35007,740,4.0,2021-06-20
97979,15597,11,1.6,2021-07-10
97980,75650,508,2.2,2021-01-21
97981,394,59,2.9,2022-07-31
97982,59341,449,4.6,2024-04-01
97983,74290,249,4.5,2024-05-14
97984,23061,795,2.3,2020-09-03
97985,78397,482,4.6,2024-07-13
97986,46057,766,3.9,2023-04-24
97987,99001,507,4.3,2023-07-02
97988,77650,258,2.6,2024-03-29
97989,81623,173,3.0,2022-03-17
97990,95894,47,1.8,2023-01-04
97991,14243,255,4.5,2021-03-16
97992,71849,491,1.9,2021-05-11
97993,75914,953,1.4,2020-09-13
97994,96240,177,1.7,2024-07-05
97995,80924,922,1.8,2022-05-02
97996,81194,271,1.5,2021-09-04
97997,87766,874,1.7,2021-02-07
97998,68477,141,4.9,2024-06-18
97999,6294,530,2.6,2023-02-11
98000,95174,175,1.5,2021-12-04
98001,76491,27,4.6,2024-02-07
98002,14941,467,4.8,2022-01-01
98003,82806,833,2.0,2024-12-13
98004,45330,65,1.5,2024-08-19
98005,42077,620,2.9,2022-03-31
98006,17912,868,3.8,2024-01-23
98007,69776,581,2.7,2021-12-15
98008,21503,886,3.9,2024-06-24
98009,17471,236,1.1,2023-06-13
98010,25973,529,2.7,2024-04-27
98011,39493,513,4.0,2022-12-26
98012,51187,921,4.8,2023-05-26
98013,87468,66,2.9,2023-01-18
98014,76304,389,4.4,2025-02-11
98015,6051,374,1.4,2022-02-03
98016,40941,568,1.7,2020-11-08
98017,32425,431,3.0,2021-07-17
98018,94452,877,2.1,2023-04-05
98019,83626,316,1.2,2023-03-23
98020,22468,686,1.0,2024-03-04
98021,86384,702,1.2,2021-10-26
98022,47616,327,4.5,2021-01-25
98023,81468,730,1.8,2025-01-12
98024,13379,446,3.1,2025-03-04
98025,63658,12,3.8,2022-08-25
98026,1409,310,3.7,2024-04-09
98027,90974,295,4.9,2024-08-07
98028,38882,683,2.7,2024-10-01
98029,68011,586,4.3,2023-07-29
98030,79085,775,3.0,2020-10-23
98031,44445,309,2.2,2022-04-13
98032,46661,630,2.4,2021-06-04
98033,65198,717,4.2,2022-05-17
98034,1412,927,4.4,2023-01-09
98035,77056,563,2.7,2023-05-06
98036,42011,356,4.2,2022-09-16
98037,71632,952,1.6,2023-07-17
98038,71994,678,1.5,2024-05-06
98039,75407,268,1.9,2022-11-19
98040,59054,535,1.7,2024-01-12
98041,38641,723,4.5,2022-05-26
98042,28465,102,3.4,2025-02-24
98043,65325,279,1.9,2024-10-14
98044,27443,266,3.7,2023-05-06
98045,55898,284,1.6,2021-08-25
98046,67221,683,1.0,2021-07-16
98047,55726,423,2.9,2022-06-26
98048,6740,462,3.2,2022-12-20
98049,30816,681,4.8,2024-03-11
98050,23322,320,1.9,2025-01-13
98051,73091,373,3.3,2021-11-15
98052,9134,520,4.1,2025-01-09
98053,59393,667,2.3,2020-12-22
98054,13528,34,3.9,2022-05-02
98055,32516,440,2.1,2023-06-20
98056,54170,137,4.3,2022-07-29
98057,22623,851,4.2,2023-02-17
98058,82797,177,3.6,2021-04-08
98059,98836,374,3.5,2021-01-03
98060,93363,244,2.0,2024-01-08
98061,5963,754,4.1,2020-08-30
98062,3779,254,2.9,2020-12-20
98063,76232,705,3.8,2024-05-26
98064,8827,328,1.1,2022-06-15
98065,48423,17,2.9,2021-10-30
98066,34167,299,3.4,2025-07-14
98067,9098,973,2.2,2024-08-06
98068,1721,508,4.5,2021-11-19
98069,81285,228,1.2,2024-01-25
98070,45196,613,1.9,2023-11-19
98071,40676,676,4.3,2021-02-15
98072,33421,262,1.9,2023-06-01
98073,22441,308,4.5,2022-02-12
98074,89725,771,3.3,2025-03-27
98075,3702,897,1.5,2024-11-11
98076,65847,984,2.0,2022-09-03
98077,27606,515,1.7,2024-07-08
98078,40928,460,2.3,2021-04-22
98079,33602,687,2.2,2023-08-26
98080,23195,490,3.1,2021-06-26
98081,75262,467,2.9,2021-11-23
98082,45422,595,2.0,2021-06-01
98083,42286,529,2.8,2023-10-21
98084,93766,329,1.9,2022-08-27
98085,4540,17,2.8,2021-01-31
98086,13049,181,1.7,2022-06-09
98087,34046,18,3.9,2020-09-21
98088,19402,779,4.7,2024-01-15
98089,73287,58,2.8,2022-01-31
98090,89362,4,2.3,2021-10-22
98091,19842,758,1.2,2023-08-20
98092,45805,708,4.1,2024-10-28
98093,63783,162,1.6,2025-05-11
98094,86240,535,1.3,2021-06-18
98095,25325,302,2.8,2022-07-08
98096,16679,446,3.3,2022-02-16
98097,54924,862,3.3,2025-04-12
98098,51682,900,2.8,2020-10-19
98099,22499,467,4.1,2021-09-10
98100,18215,638,2.1,2022-01-20
98101,49103,272,3.3,2022-09-30
98102,98045,106,1.9,2023-06-23
98103,91589,830,4.9,2020-09-23
98104,28307,425,3.7,2023-04-17
98105,21745,530,3.3,2024-04-17
98106,59285,37,4.0,2025-02-22
98107,56967,963,4.4,2025-06-10
98108,17615,89,2.6,2022-10-31
98109,33307,983,2.5,2023-04-14
98110,99547,622,2.6,2023-05-05
98111,8110,513,3.3,2021-11-10
98112,79294,990,3.9,2021-01-17
98113,43760,856,1.8,2022-09-10
98114,35899,465,4.6,2024-02-13
98115,32139,657,5.0,2020-10-07
98116,7472,114,1.8,2021-09-12
98117,56502,21,2.0,2022-05-28
98118,61039,408,3.2,2022-07-12
98119,77534,433,4.2,2023-11-09
98120,24309,263,3.3,2025-07-05
98121,16674,124,2.1,2022-10-27
98122,10427,146,2.8,2022-06-05
98123,20572,613,3.0,2021-08-31
98124,14958,660,3.5,2023-07-26
98125,22321,764,4.0,2021-11-18
98126,16234,839,4.1,2020-09-12
98127,81353,757,2.7,2020-12-23
98128,58768,477,4.9,2021-06-30
98129,14497,604,3.5,2024-10-07
98130,51742,971,4.7,2024-06-08
98131,99761,320,2.8,2024-10-10
98132,69986,501,1.2,2021-03-22
98133,68703,230,3.6,2020-08-19
98134,7712,248,1.6,2021-11-19
98135,2074,883,1.4,2021-06-07
98136,54531,749,3.5,2024-11-01
98137,9266,276,1.6,2024-10-25
98138,42318,734,4.7,2020-08-28
98139,96222,79,1.9,2021-06-19
98140,35963,794,1.5,2025-07-04
98141,9809,154,2.3,2020-08-09
98142,3843,403,3.6,2023-01-03
98143,99741,329,1.8,2022-12-20
98144,39177,182,4.0,2023-06-26
98145,88651,419,3.7,2023-10-26
98146,15957,216,3.6,2020-09-14
98147,88445,106,3.5,2023-06-22
98148,58057,362,2.5,2022-12-27
98149,11799,149,2.3,2025-07-15
98150,24461,349,1.3,2020-12-02
98151,7378,295,4.1,2024-01-02
98152,38518,585,4.3,2020-12-02
98153,98362,859,4.1,2023-01-03
98154,3599,342,1.8,2020-08-29
98155,45036,721,2.6,2024-06-13
98156,26790,883,4.8,2022-07-26
98157,23607,329,4.1,2024-06-28
98158,58664,805,2.3,2025-04-06
98159,32148,155,3.1,2020-10-31
98160,53148,349,3.2,2023-12-08
98161,58213,710,4.4,2023-04-07
98162,46448,712,4.2,2021-05-15
98163,86217,370,1.2,2022-10-26
98164,83200,139,2.3,2022-11-29
98165,74134,511,3.1,2023-01-14
98166,99611,146,2.5,2024-04-05
98167,34268,10,4.5,2023-09-02
98168,18498,58,4.9,2022-04-30
98169,93009,580,3.0,2024-12-23
98170,99122,585,1.9,2022-02-04
98171,74673,683,3.5,2022-03-20
98172,71455,790,4.8,2021-12-29
98173,53388,427,1.8,2025-03-27
98174,99859,19,3.5,2020-10-27
98175,17867,552,4.9,2021-04-29
98176,74126,208,1.5,2024-02-12
98177,14514,125,4.2,2022-01-29
98178,21016,94,3.7,2023-06-24
